"Time","Lap","GPS_Update","GPS_Delay","Accuracy (m)","Latitude","Longitude","Altitude (m)","Speed (KM/H)","Heading","Accel X","Accel Y","Accel Z"
190.408,0,0,0.000,3.0,-34.8402925,149.6866567,673,72.7,175.4,0.32,0.47,-0.06
190.470,0,0,0.000,3.0,-34.8402925,149.6866567,673,72.7,175.4,0.30,0.46,-0.07
190.528,0,0,0.000,3.0,-34.8402925,149.6866567,673,72.7,175.4,0.29,0.46,-0.05
190.589,0,0,0.000,3.0,-34.8402925,149.6866567,673,72.7,175.4,0.30,0.42,-0.02
190.656,0,0,0.000,3.0,-34.8402925,149.6866567,673,72.7,175.4,0.29,0.38,0.00
190.710,0,0,0.000,3.0,-34.8402925,149.6866567,673,72.7,175.4,0.27,0.38,0.00
190.771,0,0,0.000,3.0,-34.8402925,149.6866567,673,72.7,175.4,0.22,0.36,0.00
190.831,0,0,0.000,3.0,-34.8402925,149.6866567,673,72.7,175.4,0.21,0.34,0.01
190.892,0,0,0.000,3.0,-34.8402925,149.6866567,673,72.7,175.4,0.18,0.30,0.00
190.952,0,0,0.000,3.0,-34.8402925,149.6866567,673,72.7,175.4,0.17,0.28,0.02
191.012,0,0,0.000,3.0,-34.8402925,149.6866567,673,72.7,175.4,0.13,0.25,0.03
191.058,0,1,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,0.11,0.25,0.03
191.120,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,0.04,0.26,0.01
191.173,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,0.00,0.27,-0.02
191.235,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,-0.02,0.28,-0.05
191.294,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,-0.01,0.30,-0.06
191.355,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,-0.01,0.28,-0.05
191.415,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,-0.00,0.28,-0.02
191.478,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,-0.02,0.27,-0.01
191.536,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,-0.06,0.31,0.00
191.598,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,-0.08,0.31,0.01
191.658,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,-0.06,0.32,0.01
191.718,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,-0.06,0.31,0.01
191.780,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,-0.08,0.32,-0.01
191.839,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,-0.09,0.31,-0.02
191.900,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,-0.11,0.30,-0.03
191.960,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,-0.10,0.29,-0.03
192.009,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,-0.10,0.27,-0.04
192.062,0,0,0.000,3.0,-34.8404822,149.6866924,673,73.5,164.0,-0.10,0.28,-0.03
192.073,0,1,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,-0.12,0.27,-0.02
192.122,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,-0.12,0.27,-0.02
192.182,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,-0.13,0.26,-0.01
192.242,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,-0.13,0.26,-0.03
192.303,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,-0.13,0.26,-0.04
192.364,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,-0.11,0.24,-0.03
192.410,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,-0.10,0.22,-0.01
192.465,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,-0.09,0.21,0.02
192.525,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,-0.09,0.17,0.01
192.586,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,-0.06,0.15,0.02
192.646,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,-0.04,0.12,0.01
192.707,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,-0.02,0.11,-0.00
192.767,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,0.02,0.08,-0.00
192.817,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,0.03,0.06,0.03
192.868,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,0.04,0.05,0.04
192.928,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,0.03,0.03,0.04
192.988,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,0.02,0.03,0.05
193.049,0,0,0.001,3.0,-34.8406680,149.6867797,673,80.1,158.5,0.03,0.03,0.02
193.089,0,1,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,0.03,0.02,0.01
193.150,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,0.03,-0.01,0.02
193.216,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,0.02,-0.04,0.02
193.276,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,-0.04,-0.03,0.01
193.331,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,-0.09,-0.06,-0.00
193.393,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,-0.11,-0.04,-0.03
193.453,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,-0.10,-0.08,-0.02
193.502,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,-0.05,-0.12,-0.01
193.563,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,-0.02,-0.14,-0.00
193.623,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,-0.02,-0.18,0.00
193.687,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,-0.05,-0.26,0.02
193.744,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,-0.13,-0.34,-0.00
193.806,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,-0.21,-0.40,-0.01
193.869,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,-0.23,-0.44,-0.01
193.929,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,-0.26,-0.42,0.01
193.987,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,-0.28,-0.41,-0.03
194.036,0,0,0.000,3.0,-34.8408599,149.6868825,674,83.8,156.5,-0.28,-0.44,-0.04
194.077,0,1,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.26,-0.43,-0.04
194.130,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.23,-0.41,-0.05
194.191,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.20,-0.36,-0.04
194.249,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.17,-0.31,-0.02
194.310,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.13,-0.28,-0.01
194.370,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.12,-0.26,0.02
194.435,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.12,-0.27,0.00
194.491,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.11,-0.28,0.01
194.552,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.14,-0.31,-0.00
194.615,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.13,-0.34,0.02
194.673,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.16,-0.39,-0.01
194.733,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.19,-0.41,-0.03
194.793,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.20,-0.45,-0.04
194.854,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.21,-0.50,-0.03
194.919,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.23,-0.52,-0.01
194.975,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.26,-0.51,-0.01
195.036,0,0,0.000,3.0,-34.8410546,149.6869676,676,80.5,161.7,-0.31,-0.50,-0.01
195.074,0,1,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.34,-0.49,-0.03
195.135,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.38,-0.47,-0.04
195.200,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.38,-0.47,-0.07
195.258,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.37,-0.47,-0.04
195.328,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.37,-0.48,-0.03
195.378,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.38,-0.48,0.00
195.439,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.39,-0.50,0.00
195.500,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.41,-0.49,-0.01
195.560,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.42,-0.47,-0.01
195.620,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.42,-0.46,-0.01
195.681,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.41,-0.44,0.02
195.731,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.44,-0.42,-0.01
195.784,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.46,-0.39,-0.00
195.842,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.47,-0.38,-0.03
195.902,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.47,-0.37,-0.04
195.966,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.46,-0.37,-0.03
196.027,0,0,0.000,3.0,-34.8412347,149.6870147,676,76.1,172.2,-0.45,-0.35,-0.03
196.054,0,1,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.47,-0.34,0.02
196.108,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.47,-0.35,0.00
196.164,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.47,-0.33,0.01
196.225,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.48,-0.31,0.00
196.304,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.48,-0.29,-0.01
196.365,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.46,-0.28,-0.02
196.429,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.46,-0.27,-0.02
196.489,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.45,-0.25,-0.02
196.547,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.46,-0.26,-0.04
196.613,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.44,-0.25,-0.02
196.670,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.45,-0.28,0.01
196.729,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.46,-0.26,-0.00
196.792,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.47,-0.24,0.01
196.849,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.46,-0.23,0.00
196.910,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.44,-0.24,0.01
196.969,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.44,-0.24,0.03
197.031,0,0,0.000,3.0,-34.8414258,149.6870075,676,77.5,188.4,-0.45,-0.24,0.02
197.055,0,1,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.45,-0.24,0.04
197.112,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.46,-0.24,0.04
197.173,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.45,-0.25,0.03
197.233,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.46,-0.25,0.03
197.293,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.47,-0.27,0.02
197.340,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.48,-0.27,-0.01
197.396,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.48,-0.26,-0.02
197.455,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.47,-0.27,-0.01
197.517,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.48,-0.27,-0.02
197.580,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.47,-0.27,-0.01
197.636,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.48,-0.28,0.02
197.697,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.47,-0.27,-0.00
197.759,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.49,-0.26,-0.03
197.822,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.49,-0.27,-0.04
197.888,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.47,-0.29,-0.03
197.939,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.47,-0.29,0.02
197.999,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.49,-0.29,0.02
198.060,0,0,0.000,3.0,-34.8416253,149.6869379,676,83.0,201.0,-0.50,-0.27,-0.01
198.071,0,1,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.48,-0.25,0.04
198.120,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.45,-0.24,-0.00
198.180,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.46,-0.25,0.00
198.241,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.44,-0.21,-0.03
198.304,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.41,-0.20,0.00
198.362,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.44,-0.21,-0.07
198.423,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.41,-0.21,0.01
198.483,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.43,-0.22,-0.04
198.543,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.42,-0.18,-0.00
198.604,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.42,-0.18,-0.00
198.666,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.37,-0.11,-0.00
198.725,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.35,-0.11,-0.01
198.772,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.36,-0.13,0.01
198.826,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.38,-0.14,0.03
198.887,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.37,-0.13,0.02
198.947,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.35,-0.10,-0.00
199.009,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.33,-0.09,-0.03
199.069,0,0,0.000,3.0,-34.8418134,149.6868130,676,88.5,213.1,-0.31,-0.09,-0.02
199.074,0,1,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.29,-0.08,-0.00
199.128,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.29,-0.09,-0.00
199.189,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.31,-0.07,0.00
199.254,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.28,-0.07,0.03
199.309,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.28,-0.04,0.03
199.373,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.29,-0.02,-0.01
199.433,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.28,-0.02,-0.03
199.491,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.26,-0.01,-0.03
199.556,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.25,-0.01,-0.02
199.613,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.25,0.01,0.00
199.659,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.24,-0.02,0.02
199.713,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.27,-0.02,0.02
199.773,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.26,-0.01,0.01
199.834,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.25,0.03,-0.01
199.895,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.22,0.07,-0.02
199.955,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.21,0.09,-0.02
200.016,0,0,0.000,3.0,-34.8420023,149.6866321,676,95.0,222.2,-0.19,0.09,-0.02
200.075,0,1,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.17,0.08,-0.02
200.144,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.17,0.10,-0.03
200.198,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.19,0.11,-0.04
200.259,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.16,0.10,-0.03
200.321,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.14,0.11,0.01
200.378,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.13,0.12,0.07
200.442,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.15,0.13,0.07
200.499,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.17,0.14,0.05
200.548,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.18,0.11,0.03
200.600,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.17,0.10,0.01
200.661,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.17,0.10,-0.00
200.723,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.16,0.09,0.00
200.782,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.16,0.08,0.04
200.844,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.18,0.11,0.02
200.903,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.17,0.13,0.01
200.963,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.15,0.12,0.02
201.031,0,0,0.004,3.0,-34.8421854,149.6864162,678,101.2,226.9,-0.14,0.12,0.03
201.069,0,1,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.15,0.12,0.03
201.126,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.15,0.15,-0.01
201.185,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.15,0.14,-0.02
201.232,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.12,0.13,0.01
201.286,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.13,0.13,0.01
201.353,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.13,0.15,0.03
201.407,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.14,0.15,0.03
201.467,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.14,0.15,0.00
201.515,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.14,0.15,-0.01
201.568,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.13,0.15,-0.00
201.629,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.12,0.15,0.01
201.694,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.13,0.15,-0.01
201.753,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.14,0.15,0.01
201.812,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.13,0.16,0.00
201.870,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.12,0.15,-0.01
201.919,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.16,0.14,-0.00
201.972,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.14,0.15,-0.03
202.019,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.13,0.15,-0.05
202.072,0,0,0.000,3.0,-34.8423630,149.6861768,679,107.7,227.8,-0.14,0.13,-0.04
202.085,0,1,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.15,0.14,-0.09
202.133,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.18,0.12,-0.10
202.194,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.17,0.14,-0.12
202.266,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.14,0.15,-0.12
202.321,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.12,0.17,-0.10
202.375,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.12,0.16,-0.09
202.435,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.12,0.15,-0.05
202.497,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.11,0.15,-0.03
202.557,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.10,0.16,-0.03
202.616,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.11,0.15,-0.03
202.677,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.10,0.14,-0.00
202.725,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.11,0.15,-0.00
202.780,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.11,0.15,0.00
202.839,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.10,0.15,0.01
202.904,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.10,0.15,-0.01
202.961,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.10,0.16,-0.02
203.019,0,0,0.000,3.0,-34.8425534,149.6859264,679,114.5,228.1,-0.09,0.17,-0.01
203.067,0,1,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,-0.09,0.16,-0.03
203.124,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,-0.07,0.15,-0.02
203.181,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,-0.06,0.14,-0.02
203.242,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,-0.03,0.12,-0.03
203.302,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,0.01,0.10,-0.01
203.365,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,0.02,0.09,0.01
203.424,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,0.02,0.08,0.01
203.484,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,0.02,0.08,-0.03
203.544,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,0.02,0.06,-0.05
203.611,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,0.06,0.04,-0.04
203.665,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,0.10,0.01,-0.02
203.725,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,0.13,-0.00,0.01
203.789,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,0.13,-0.00,0.02
203.847,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,0.14,-0.01,0.00
203.907,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,0.16,-0.05,-0.05
203.970,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,0.18,-0.08,-0.05
204.028,0,0,0.000,3.0,-34.8427507,149.6856548,679,119.2,228.0,0.23,-0.14,-0.07
204.071,0,1,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.25,-0.16,-0.05
204.128,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.28,-0.17,-0.05
204.191,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.32,-0.18,-0.04
204.250,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.35,-0.20,-0.05
204.310,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.40,-0.23,-0.03
204.371,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.42,-0.25,-0.01
204.432,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.44,-0.26,0.01
204.498,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.43,-0.25,-0.00
204.553,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.44,-0.24,-0.04
204.613,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.47,-0.24,-0.05
204.676,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.50,-0.26,-0.04
204.734,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.50,-0.28,-0.04
204.794,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.49,-0.30,-0.01
204.855,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.48,-0.30,-0.03
204.915,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.46,-0.29,-0.06
204.985,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.46,-0.29,-0.08
205.037,0,0,0.000,3.0,-34.8429551,149.6853870,679,119.6,227.4,0.48,-0.32,-0.07
205.070,0,1,0.000,3.0,-34.8431370,149.6851420,678,101.8,227.2,0.48,-0.34,-0.04
205.116,0,0,0.000,3.0,-34.8431370,149.6851420,678,101.8,227.2,0.49,-0.36,-0.01
205.180,0,0,0.000,3.0,-34.8431370,149.6851420,678,101.8,227.2,0.50,-0.36,0.02
205.238,0,0,0.000,3.0,-34.8431370,149.6851420,678,101.8,227.2,0.45,-0.33,0.02
205.285,0,0,0.000,3.0,-34.8431370,149.6851420,678,101.8,227.2,0.47,-0.33,0.05
205.339,0,0,0.000,3.0,-34.8431370,149.6851420,678,101.8,227.2,0.43,-0.36,0.03
205.400,0,0,0.000,3.0,-34.8431370,149.6851420,678,101.8,227.2,0.41,-0.35,0.01
